@@Culture:ru-RU
QBMTranslationAddOnSource;EntryKey;"{0} decisions have been saved.";"{0} decisions have been saved.";"Сохранено принятых решений: {0}."
QBMTranslationAddOnSource;EntryKey;"{0} delegation";"{0} delegation";"{0} делегирование"
QBMTranslationAddOnSource;EntryKey;"{0} delegations";"{0} delegations";"Делегирований: {0}"
QBMTranslationAddOnSource;EntryKey;"{0} direct assignment(s) have been deleted.";"{0} direct assignment(s) have been deleted.";"Удалено {0} прямых назначений."
QBMTranslationAddOnSource;EntryKey;"{0} direct assignments have been deleted.";"{0} direct assignments have been deleted.";"Удалено прямых назначений: {0}."
QBMTranslationAddOnSource;EntryKey;"{0} entitlement";"{0} entitlement";"{0} полномочие"
QBMTranslationAddOnSource;EntryKey;"{0} has {1} pending requests";"{0} has {1} pending requests";"У {0} есть {1} запросов, подлежащих утверждению"
QBMTranslationAddOnSource;EntryKey;"{0} has {1} products and {2} requests";"{0} has {1} products and {2} requests";"У {0} есть {1} продуктов и {2} запросов"
QBMTranslationAddOnSource;EntryKey;"{0} has {1} requests to approve";"{0} has {1} requests to approve";"У {0} есть {1} запросов, подлежащих утверждению"
QBMTranslationAddOnSource;EntryKey;"{0} has a primary membership in {1}.";"{0} has a primary membership in {1}.";"{0} имеет основное членство в {1}."
QBMTranslationAddOnSource;EntryKey;"{0} has been added to the request {1}.";"{0} has been added to the request {1}.";"{0} добавлено к запросу {1}."
QBMTranslationAddOnSource;EntryKey;"{0} is a member of the following organizational structures. Please select the memberships which you would like to request.";"{0} is a member of the following organizational structures. Select the memberships which you would like to request.";"{0} является членом следующих организационных структур. Выберите членство, которое вы хотите запросить."
QBMTranslationAddOnSource;EntryKey;"{0} is additional approver.";"{0} is additional approver.";"{0} является дополнительным утверждающим."
QBMTranslationAddOnSource;EntryKey;"{0} is assigned to the following entitlements. You can mark these assignments for removal on the effective date.";"{0} is assigned to the following entitlements. You can mark these assignments for removal on the effective date.";"{0} назначен следующим полномочиям. Вы можете пометить эти назначения для удаления по истечении срока действия."
QBMTranslationAddOnSource;EntryKey;"{0} recipients selected";"{0} recipients selected";"Выбрано получателей: {0}"
QBMTranslationAddOnSource;EntryKey;"{0} requests have been canceled.";"{0} requests have been canceled.";"Удалено {0} запросов."
QBMTranslationAddOnSource;EntryKey;"{0} requests have been deleted.";"{0} requests have been deleted.";"Удалено запросов: {0}."
QBMTranslationAddOnSource;EntryKey;"{0} resources have been assigned to {1}.";"{0} resources have been assigned to {1}.";"{1} получил назначение ресурсов в кол-ве: {0}."
QBMTranslationAddOnSource;EntryKey;"{0} unsubscriptions have been added to the shopping cart.";"{0} unsubscriptions have been added to the shopping cart.";"В корзину добавлены запросы на отмену подписки в кол-ве: {0}."
QBMTranslationAddOnSource;EntryKey;"{0}: {1} members, average number of permissions: {2}";"{0}: {1} members, average number of permissions: {2}";"{0}: членов — {1}, среднее число разрешений — {2}"
QBMTranslationAddOnSource;EntryKey;"{0}: {1} members, highest risk index is {2}";"{0}: {1} members, highest risk index is {2}";"{0}: членов - {1}, наивысший индекс риска - {2}"
QBMTranslationAddOnSource;EntryKey;"{0}: {1} members. Average number of permissions {3} by {2}";"{0}: {1} members. Average number of permissions {3} by {2}";"{0}: членов — {1}. Среднее число разрешений: {3} по {2}"
QBMTranslationAddOnSource;EntryKey;"{0}: {1} members. Highest member risk index {3} by {2}";"{0}: {1} members. Highest member risk index {3} by {2}";"{0}: членов — {1}. Наивысший индекс риска среди всех членов: {3} по {2}"
QBMTranslationAddOnSource;EntryKey;"{1} product(s) were added to the request {0}.";"{1} product(s) were added to the request {0}.";"К запросу {0} добавлены продукты в кол-ве: {1}."
QBMTranslationAddOnSource;EntryKey;"{2} has {0} pending requests, {3} by {1}";"{2} has {0} pending requests, {3} by {1}";"У {2} есть {0} запросов, подлежащих утверждению, {3} по {1}"
QBMTranslationAddOnSource;EntryKey;"{2} has {0} products, number of pending requests {3} by {1}";"{2} has {0} products, number of pending requests {3} by {1}";"У {2} есть {0} продуктов, количество запросов, подлежащих утверждению {3} по {1}"
QBMTranslationAddOnSource;EntryKey;"{2} has {0} requests to approve, {3} by {1}";"{2} has {0} requests to approve, {3} by {1}";"У {2} есть {0} запросов, подлежащих утверждению, {3} по {1}"
QBMTranslationAddOnSource;EntryKey;"{2}: {0} members, average risk index {3} by {1}";"{2}: {0} members, average risk index {3} by {1}";"{2}: Членов - {0}, средний индекс риска - {3} по {1}"
QBMTranslationAddOnSource;EntryKey;"{2}: {0} members, average risk index is {1}";"{2}: {0} members, average risk index is {1}";"{2}: членов - {0}, средний индекс риска - {1}"
QBMTranslationAddOnSource;EntryKey;"{2}: {0} members, highest risk index {3} by {1}";"{2}: {0} members, highest risk index {3} by {1}";"{2}: Членов — {0}, наивысший индекс риска — {3} по {1}"
QBMTranslationAddOnSource;EntryKey;"{2}: {0} members, highest risk index is {1}";"{2}: {0} members, highest risk index is {1}";"{2}: членов - {0}, наивысший индекс риска - {1}"
QBMTranslationAddOnSource;EntryKey;"A device with the same name already exists in the database.";"A device with the same name already exists in the database.";"В базе данных уже есть устройство с таким же именем."
QBMTranslationAddOnSource;EntryKey;"A larger or equal role level exists above this node.";"A larger or equal role level exists above this node.";"Выше этого узла встречается более крупный или равный уровень ролей."
QBMTranslationAddOnSource;EntryKey;"A new owner role will be created.";"Creates a new owner role.";"Создает роль владельца"
QBMTranslationAddOnSource;EntryKey;"A request to delete this group is already in your shopping cart.";"A request to delete this group is already in your shopping cart.";"Запрос на удаление этой группы уже есть в вашей корзине."
QBMTranslationAddOnSource;EntryKey;"A value of 10 means that the top 10 high risk objects will be displayed.";"A value of 10 means that the top 10 high risk objects will be displayed.";"При значении 10 будут отображаться первые 10 объектов с наивысшим риском."
QBMTranslationAddOnSource;EntryKey;"AbortingRequest";"The request will be aborted";"Запрос будет отменен"
QBMTranslationAddOnSource;EntryKey;"AbortingRequestForOldRole";"Cancels the assignment request.";"Отменяет запрос на назначение."
QBMTranslationAddOnSource;EntryKey;"Accept";"Accept";"Принять"
QBMTranslationAddOnSource;EntryKey;"Access Governance";"Access Governance";"Курирование доступа"
QBMTranslationAddOnSource;EntryKey;"Access to";"Access to";"Доступ к"
QBMTranslationAddOnSource;EntryKey;"Account name";"Account name";"Имя учетной записи"
QBMTranslationAddOnSource;EntryKey;"Accounts";"Accounts";"Учетные записи"
QBMTranslationAddOnSource;EntryKey;"Accounts with permissions";"User accounts with permissions";"Учетные записи пользователей с разрешениями"
QBMTranslationAddOnSource;EntryKey;"Add {0} to {1}: {2}";"Add {0} to {1}: {2}";"Добавить {0} к {1}: {2}"
QBMTranslationAddOnSource;EntryKey;"Add a new device";"Add a new device";"Добавить новое устройство"
QBMTranslationAddOnSource;EntryKey;"Add a new employee";"Add a new employee";"Добавить нового сотрудника"
QBMTranslationAddOnSource;EntryKey;"Add a new entitlement";"Add a new entitlement";"Добавить новое полномочие"
QBMTranslationAddOnSource;EntryKey;"Add additional approver";"Add additional approver";"Добавить еще одного утверждающего"
QBMTranslationAddOnSource;EntryKey;"Add additional approver for this request.";"Add additional approver for this request.";"Добавить еще одного утверждающего по этому запросу."
QBMTranslationAddOnSource;EntryKey;"Add additional approvers to a request";"Add additional approvers to a request";"Добавить еще утверждающих к запросу"
QBMTranslationAddOnSource;EntryKey;"Add another condition";"Add another condition";"Добавить еще одно условие"
QBMTranslationAddOnSource;EntryKey;"Add approver";"Add approver";"Добавить утверждающего"
QBMTranslationAddOnSource;EntryKey;"Add employee";"Add employee";"Добавить сотрудника"
QBMTranslationAddOnSource;EntryKey;"Add employees";"Add employees";"Добавить сотрудников"
QBMTranslationAddOnSource;EntryKey;"Add employees to this role";"Add employees to this role";"Добавить сотрудников к этой роли"
QBMTranslationAddOnSource;EntryKey;"Add group";"Add group";"Добавить группу"
QBMTranslationAddOnSource;EntryKey;"Add items to this request";"Add items to this request";"Добавить элементы к этому запросу"
QBMTranslationAddOnSource;EntryKey;"Add member group";"Add member group";"Добавить вложенную группу"
QBMTranslationAddOnSource;EntryKey;"Add new owner group";"Add new owner group";"Добавить новую группу владельцев"
QBMTranslationAddOnSource;EntryKey;"Add products";"Add products";"Добавить продукты"
QBMTranslationAddOnSource;EntryKey;"Add template to cart";"Add template to cart";"Добавить шаблон в корзину"
QBMTranslationAddOnSource;EntryKey;"Add this employee to {0}: {1}";"Add this employee to {0}: {1}";"Добавить этого сотрудника к {0}: {1}"
QBMTranslationAddOnSource;EntryKey;"Add to cart";"Add to cart";"Добавить в корзину"
QBMTranslationAddOnSource;EntryKey;"Add to shopping cart";"Add to shopping cart";"Добавить в корзину"
QBMTranslationAddOnSource;EntryKey;"Added employee";"Added employee";"Добавлен сотрудник"
QBMTranslationAddOnSource;EntryKey;"Added member";"Added member";"Добавлен член"
QBMTranslationAddOnSource;EntryKey;"Added responsibility";"Added responsibility";"Добавлена обязанность"
QBMTranslationAddOnSource;EntryKey;"Additional filter for requests to be approved";"Additional filter for requests to be approved";"Дополнительный отбор запросов на утверждение"
QBMTranslationAddOnSource;EntryKey;"Additional information is required to create a Starling 2FA token. Enter the information below.";"Additional information is required to create a Starling 2FA token. Enter the information below.";"Для создания токена Starling 2FA требуется дополнительная информация. Ввести информацию ниже."
QBMTranslationAddOnSource;EntryKey;"Additionally assigned";"Additionally assigned";"Дополнительно назначенные"
QBMTranslationAddOnSource;EntryKey;"AddManagerOf";"Manager assigned";"Менеджер назначен"
QBMTranslationAddOnSource;EntryKey;"AddMembership";"Membership added";"Членство добавлено"
QBMTranslationAddOnSource;EntryKey;"AddPermission";"Entitlement added";"Полномочие добавлено"
QBMTranslationAddOnSource;EntryKey;"AddResponsibility";"Ownership added";"Владение добавлено"
QBMTranslationAddOnSource;EntryKey;"Admin roles with defined risk level";"Admin roles with defined risk level";"Административные роли с заданным уровнем риска"
QBMTranslationAddOnSource;EntryKey;"Administration";"Administration";"Администрирование"
QBMTranslationAddOnSource;EntryKey;"All affected compliance rules have been granted exceptions. Rule: {0}.";"All effected compliance rules have been granted exceptions. Rule: {0}.";"По всем затронутым нормативным правилам предоставлены исключения. Правило: {0}."
QBMTranslationAddOnSource;EntryKey;"All application roles";"All application roles";"Все роли в приложении"
QBMTranslationAddOnSource;EntryKey;"All conditions have to be met.";"All conditions have to be met.";"Все обязательные условия."
QBMTranslationAddOnSource;EntryKey;"All cost centers";"All cost centers";"Все центры учета затрат"
QBMTranslationAddOnSource;EntryKey;"All departments";"All departments";"Все отделы"
QBMTranslationAddOnSource;EntryKey;"All employees";"All employees";"Все сотрудники"
QBMTranslationAddOnSource;EntryKey;"All entitlements";"All entitlements";"Все полномочия"
QBMTranslationAddOnSource;EntryKey;"All groups";"All groups";"Все группы"
QBMTranslationAddOnSource;EntryKey;"All High Risk";"All High Risk";"Все элементы высокого риска"
QBMTranslationAddOnSource;EntryKey;"All locations";"All locations";"Все участки"
QBMTranslationAddOnSource;EntryKey;"All memberships";"All memberships";"Все членства"
QBMTranslationAddOnSource;EntryKey;"All my resources";"All my resources";"Все мои ресурсы"
QBMTranslationAddOnSource;EntryKey;"All resources";"All resources";"Все ресурсы"
QBMTranslationAddOnSource;EntryKey;"All responsibilities";"All responsibilities";"Все обязанности"
QBMTranslationAddOnSource;EntryKey;"All roles";"All roles";"Все роли"
QBMTranslationAddOnSource;EntryKey;"Allow a request if a mandatory product is already assigned and cannot be requested again for this reason.";"Allow a request if a mandatory product is already assigned and cannot be requested again for this reason.";"Разрешить запрос, если обязательный продукт уже назначен и не может быть запрошен еще раз по той же причине."
QBMTranslationAddOnSource;EntryKey;"Allow access for users who are not registered with Starling two-factor authentication";"Allow access for users who are not registered for multi-factor authentication via Starling 2FA.";"Разрешить доступ пользователям, которые не зарегистрированы для многофакторной аутентификации через Starling 2FA."
QBMTranslationAddOnSource;EntryKey;"Allow creation of new devices";"Allow creation of new devices";"Разрешить создание новых устройств"
QBMTranslationAddOnSource;EntryKey;"Allow request with missing dependencies";"Allow request with missing dependencies if missing products are allready assigned";"Разрешить запрос с отсутствующими зависимостями, если отсутствующие продукты уже назначены."
QBMTranslationAddOnSource;EntryKey;"Allow role merge by an administrator";"Allow role merge by an administrator";"Разрешить слияние ролей администратором"
QBMTranslationAddOnSource;EntryKey;"Allow role merge by business owner";"Allow role merge by business owner";"Разрешить слияние ролей бизнес-владельцем"
QBMTranslationAddOnSource;EntryKey;"Allow role merge of different organisation types";"Allow role merge of different organisation types";"Разрешить слияние разных типов организаций"
QBMTranslationAddOnSource;EntryKey;"Allow role merge of different role classes";"Allow role merge of different role classes";"Разрешить слияние разных классов ролей"
QBMTranslationAddOnSource;EntryKey;"Allow role split by an administrator";"Allow role split by an administrator";"Разрешить разделение ролей администратором"
QBMTranslationAddOnSource;EntryKey;"Allow role split by business owner";"Allow role split by role business owner";"Разрешить разделение ролей бизнес-владельцем"
QBMTranslationAddOnSource;EntryKey;"Allow role split of different organisation types";"Allow role split of roles with different types";"Разрешить разделение ролей с разными типами"
QBMTranslationAddOnSource;EntryKey;"Allow users to set a password question";"Allow users to set a security question";"Разрешить пользователям задавать секретный вопрос"
QBMTranslationAddOnSource;EntryKey;"Allows users to create new devices.";"Allows users to create new devices.";"Разрешает пользователям создавать новые устройства."
QBMTranslationAddOnSource;EntryKey;"Amount";"Amount";"Кол-во"
QBMTranslationAddOnSource;EntryKey;"An authentication is required to approve one of the selected requests.";"Authentication is required to approve this request.";"Для утверждения этого запроса требуется аутентификация."
QBMTranslationAddOnSource;EntryKey;"An authentication is required to request this product.";"Authentication is required to request this product.";"Для запроса этого продукта требуется аутентификация."
QBMTranslationAddOnSource;EntryKey;"An employee already exists in the database with the same first and last names. Do you wish to create a new employee?";"An employee already exists in the database with the same first and last names. Do you wish to create a new employee?";"В базе данных уже есть сотрудник с такими же именем и фамилией. Хотите ли вы создать нового сотрудника?"
QBMTranslationAddOnSource;EntryKey;"An employee with the same first and last names already exists in the database.";"An employee with the same first and last names already exists in the database.";"В базе данных уже есть сотрудник с такими же именем и фамилией."
QBMTranslationAddOnSource;EntryKey;"An error occurred while checking this request.";"An error occurred while checking this request.";"При проверке этого запроса произошла ошибка."
QBMTranslationAddOnSource;EntryKey;"Analysis for {0}";"Analysis for {0}";"Анализ для {0}"
QBMTranslationAddOnSource;EntryKey;"Answer your password question";"Answer your password question";"Ответ на ваш вопрос, касающийся пароля"
QBMTranslationAddOnSource;EntryKey;"Answer your password questions";"Answer your password questions";"Ответ на вопросы, касающиеся пароля"
QBMTranslationAddOnSource;EntryKey;"Application cannot be found, account = {0}  application group = {1}.";"Application cannot be found, account = {0}  application group = {1}.";"Приложение не найдено, учетная запись = {0} группа приложений = {1}."
QBMTranslationAddOnSource;EntryKey;"Application Responsible IT: {0}";"Application Responsible IT: {0}";"ИТ, ответственные за приложение: {0}"
QBMTranslationAddOnSource;EntryKey;"Application Responsible: {0}";"Application Responsible: {0}";"Ответственный за приложение: {0}"
QBMTranslationAddOnSource;EntryKey;"Application roles with defined risk level";"Application roles with defined risk level";"Роли в приложении с заданным уровнем риска"
QBMTranslationAddOnSource;EntryKey;"Apply to all";"Apply to all";"Применить ко всем"
QBMTranslationAddOnSource;EntryKey;"Approval";"Approval";"Утверждение"
QBMTranslationAddOnSource;EntryKey;"Approval decided by the system";"Approval decided by the system";"Утверждение было выдано системой."
QBMTranslationAddOnSource;EntryKey;"Approval has been delegated to {0}.";"Approval has been delegated to {0}.";"Утверждение было делегировано сотруднику: {0}."
QBMTranslationAddOnSource;EntryKey;"Approval history";"Approval history";"Архив утверждений"
QBMTranslationAddOnSource;EntryKey;"Approval inquiries";"Approval inquiries";"Обращения в связи с утверждением"
QBMTranslationAddOnSource;EntryKey;"Approval overview";"Approval overview";"Обзор утверждений"
QBMTranslationAddOnSource;EntryKey;"Approval procedure";"Approval procedure";"Процедура утверждения"
QBMTranslationAddOnSource;EntryKey;"Approval questions";"Approval questions";"Вопросы для утверждения"
QBMTranslationAddOnSource;EntryKey;"Approval reasons";"Approval reasons";"Причины утверждения"
QBMTranslationAddOnSource;EntryKey;"Approval steps";"Approval steps";"Этапы утверждения"
QBMTranslationAddOnSource;EntryKey;"Approvals";"Approvals";"Утверждения"
QBMTranslationAddOnSource;EntryKey;"Approvals of the selected employee";"Approvals of the selected employee";"Утверждение выбранного сотрудника"
QBMTranslationAddOnSource;EntryKey;"Approvals saved";"Approvals saved";"Утверждения сохранены"
QBMTranslationAddOnSource;EntryKey;"Approve";"Approve";"Утвердить"
QBMTranslationAddOnSource;EntryKey;"Approve all";"Approve all";"Утвердить все"
QBMTranslationAddOnSource;EntryKey;"Approve all green";"Approve all green";"Утвердить все зеленые"
QBMTranslationAddOnSource;EntryKey;"Approve your pending approval inquiries";"Approve your pending approval inquiries";"Утвердите незакрытые обращения в связи с утверждением"
QBMTranslationAddOnSource;EntryKey;"Approve your pending requests";"Approve your pending requests";"Утвердите неподтвержденные запросы"
QBMTranslationAddOnSource;EntryKey;"approved";"approved";"утверждено"
QBMTranslationAddOnSource;EntryKey;"Approved by";"Approved by";"Утвердил:"
QBMTranslationAddOnSource;EntryKey;"Approver";"Approver";"Утвердил:"
QBMTranslationAddOnSource;EntryKey;"Approver and requester can see employees who are entitled to approve the request after the current workflow step";"Approver and requester can see employees who are entitled to approve the request after the current workflow step";"Утверждающий и отправитель запроса могут видеть сотрудников, уполномоченных утвердить запрос после текущего шага процедуры"
QBMTranslationAddOnSource;EntryKey;"Approver and requester can see the currently entitled employees to approve requests";"Approver and requester can see the currently entitled employees to approve requests";"Утверждающий и отправитель запроса могут видеть сотрудников, которые в настоящее время уполномочены утверждать запросы"
QBMTranslationAddOnSource;EntryKey;"Approver can add requests to requester's shopping cart";"Approver can add requests to requester's shopping cart";"Утверждающий может добавлять запросы в корзину лица, обратившегося с запросом"
QBMTranslationAddOnSource;EntryKey;"Approver can see all products of requester's shopping cart";"Approver can see all products of requester's shopping cart";"Утверждающий может видеть все запросы в корзине лица, обратившегося с запросом"
QBMTranslationAddOnSource;EntryKey;"Approver can select all visible items at once";"Approver can select all visible items at once";"Утверждающий может выбирать одновременно все видимые элементы"
QBMTranslationAddOnSource;EntryKey;"Approver may ask a colleague for help regarding a decision";"Approver may ask a colleague for help regarding a decision";"Утверждающий может попросить коллегу о помощи в принятии решения"
QBMTranslationAddOnSource;EntryKey;"Approver may change end date of a request";"Approver may change end date of a request";"Утверждающий может изменить конечную дату запроса"
QBMTranslationAddOnSource;EntryKey;"Approver may change start date of a request";"Approver may change start date of a request";"Утверждающий может изменить начальную дату запроса"
QBMTranslationAddOnSource;EntryKey;"Approver may change validity date of a request";"Approver may change validity date of a request";"Утверждающий может изменить дату действия запроса"
QBMTranslationAddOnSource;EntryKey;"Approver must enter a reason for rejection of a request";"Approver must enter a reason for rejection of a request";"Утверждающий должен указать причину отклонения запроса"
QBMTranslationAddOnSource;EntryKey;"Approver must enter a reason for the rejection of an request.";"Approver must enter a reason for rejecting a request.";"Утверждающее лицо должно указать причину отклонения запроса."
QBMTranslationAddOnSource;EntryKey;"Approver must enter a reason to deny a request";"Approver must enter a reason to deny a request";"Утверждающий должен указать причину отклонения запроса"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you want to delete the product ""{0}"" from the current template?";"Are you sure that you want to delete the product ""{0}"" from the current template?";"Вы действительно желаете удалить продукт ""{0}"" из текущего шаблона?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you want to reroute the approval?";"Are you sure that you want to reroute the approval?";"Вы действительно желаете перенаправить утверждение?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you want to save these changes?";"Are you sure that you want to save these changes?";"Вы действительно желаете сохранить эти изменения?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to cancel {0} delegations?";"Are you sure that you wish to cancel {0} delegations?";"Вы действительно желаете отменить выбранные продукты?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to cancel the product ""{0}""?";"Are you sure that you wish to cancel the product ""{0}""?";"Вы действительно желаете отменить продукт ""{0}""?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to cancel the selected products?";"Are you sure that you wish to cancel the selected products?";"Вы действительно желаете отменить выбранные продукты?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to cancel this delegation request?";"Are you sure that you wish to cancel this delegation request?";"Вы действительно желаете отменить этот запрос на делегирование?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to cancel this delegation?";"Are you sure that you wish to cancel this delegation?";"Вы действительно желаете отменить это делегирование?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to delete {0}?";"Are you sure that you wish to delete {0}?";"Вы действительно желаете удалить ""{0}""?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to delete the template ""{0}""?";"Are you sure that you wish to delete the template ""{0}""?";"Вы действительно желаете удалить шаблон ""{0}""?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to proceed? Clicking OK will delete all requests that cannot be submitted.";"Are you sure that you wish to proceed? Clicking OK will delete all requests that cannot be submitted.";"Продолжить? При нажатии кнопки ОК все запросы, которые невозможно подать, будут удалены."
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to recall your last decision?";"Are you sure that you wish to recall your last decision?";"Вы действительно желаете отозвать последнее принятое решение?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to remove all products for {0} from the cart?";"Are you sure that you wish to remove all products for {0} from the cart?";"Вы действительно желаете убрать все продукты из корзины ({0})?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to remove this item from your cart?";"Are you sure that you wish to remove this item from your cart?";"Вы действительно желаете убрать этот элемент из своей корзины?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to remove this request from your list for later?";"Are you sure that you wish to remove this request from your list for later?";"Вы действительно желаете убрать этот запрос из списка на будущее?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you wish to remove this request from your shopping cart?";"Are you sure that you wish to remove this request from your shopping cart?";"Вы действительно желаете убрать этот запрос из своей корзины?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you would like to delete all requests in the shopping cart {0}?";"Are you sure that you would like to delete all requests in the shopping cart {0}?";"Вы действительно желаете удалить все запросы в корзине ({0})?"
QBMTranslationAddOnSource;EntryKey;"Are you sure that you would like to delete the product {0} from your cart?";"Are you sure that you would like to delete the product {0} from your cart?";"Вы действительно желаете удалить продукт ""{0}"" из своей корзины?"
QBMTranslationAddOnSource;EntryKey;"Are you sure you want to delete this password question?";"Are you sure you want to delete this password question?";"Вы уверены в том, что действительно хотите удалить этот вопрос о пароле?"
QBMTranslationAddOnSource;EntryKey;"As paramater you can specify the uid_person of the request recipient.";"As parameter you can specify the uid_person of the request recipient.";"В качестве параметра вы можете указать uid_person получателя запроса."
QBMTranslationAddOnSource;EntryKey;"Ask for help";"Ask for help";"Попросить о помощи"
QBMTranslationAddOnSource;EntryKey;"Assigment is only permitted for DialogGroup.IsRoleBasedOnly true.";"Assignment is only permitted for role based groups.";"Назначение разрешено только для групп на основе ролей."
QBMTranslationAddOnSource;EntryKey;"Assigment not permitted because of different flags in DialogUser.IsDynamicUser and DialogGroup.IsRoleBasedOnly.";"Assignment not permitted because of different flags in DialogUser.IsDynamicUser and DialogGroup.IsRoleBasedOnly.";"Назначение не допускается из-за различных флажков в DialogUser.IsDynamicUser и DialogGroup.IsRoleBasedOnly."
QBMTranslationAddOnSource;EntryKey;"Assign application packages";"Assign application packages";"Назначать пакеты приложений"
QBMTranslationAddOnSource;EntryKey;"Assign approver instead of original approver";"Assign approver instead of original approver";"Назначить другого утверждающего вместо изначального"
QBMTranslationAddOnSource;EntryKey;"Assign employees";"Assign employees";"Назначить сотрудников"
QBMTranslationAddOnSource;EntryKey;"Assign owner";"Assign owner";"Назначить владельца"
QBMTranslationAddOnSource;EntryKey;"Assign ownership";"Assign ownership";"Присвоить право владения"
QBMTranslationAddOnSource;EntryKey;"Assign to cost centers";"Assign to cost centers";"Назначить центрам учета затрат"
QBMTranslationAddOnSource;EntryKey;"Assign to departments";"Assign to departments";"Назначить отделам"
QBMTranslationAddOnSource;EntryKey;"Assign to employees";"Assign to employees";"Назначить сотрудникам"
QBMTranslationAddOnSource;EntryKey;"Assign to locations";"Assign to locations";"Назначить участкам"
QBMTranslationAddOnSource;EntryKey;"Assign to new manager";"Assign to new manager";"Приписать к новому менеджеру"
QBMTranslationAddOnSource;EntryKey;"Assigned devices";"Assigned devices";"Назначенные устройства"
QBMTranslationAddOnSource;EntryKey;"Assigned employees";"Assigned employees";"Назначенные сотрудники"
QBMTranslationAddOnSource;EntryKey;"Assigned permissions";"Assigned permissions";"Назначенные разрешения"
QBMTranslationAddOnSource;EntryKey;"Assigning tags to products allows users to quickly find products by searching for tag names.";"Assigning tags to products allows users to quickly find products by searching for tag names.";"Присвоение тегов дает возможность пользователям быстро находить продукты по их тегам."
QBMTranslationAddOnSource;EntryKey;"Assignment";"Assignment";"Назначение"
QBMTranslationAddOnSource;EntryKey;"Assignment already exists";"Assignment already exists";"Назначение уже существует"
QBMTranslationAddOnSource;EntryKey;"Assignment analysis";"Assignment analysis";"Анализ назначений"
QBMTranslationAddOnSource;EntryKey;"Assignment by delegation";"Assignment by delegation";"Назначение путем делегирования"
QBMTranslationAddOnSource;EntryKey;"Assignment by request";"Assignment by request";"Назначение путем запроса"
QBMTranslationAddOnSource;EntryKey;"Assignment by request but not applied yet";"Assignment by request but not applied yet";"Назначение путем запроса, но пока не примененное"
QBMTranslationAddOnSource;EntryKey;"Assignment cannot take place, because the device type is disabled.";"Assignment cannot take place, because the device type is disabled.";"Назначение не может быть выполнено, поскольку тип устройства деактивирован."
QBMTranslationAddOnSource;EntryKey;"Assignment cannot take place, because the machine type is disabled.";"Assignment cannot take place, because the machine type is disabled.";"Назначение не может быть совершено, поскольку тип машины деактивирован."
QBMTranslationAddOnSource;EntryKey;"Assignment cannot take place, because the object to be assigned is disabled.";"Assignment cannot take place, because the object to be assigned is disabled.";"Назначение не может быть совершено, поскольку назначаемый объект деактивирован."
QBMTranslationAddOnSource;EntryKey;"Assignment information cannot be displayed for pending assignments.";"Assignment information cannot be displayed for pending assignments.";"Невозможно отобразить информацию о незавершенных назначениях."
QBMTranslationAddOnSource;EntryKey;"Assignment is not permitted due to missing combination of person and report.";"Assignment is not permitted due to missing combination of person and report.";"Назначение не допускается по причине отсутствия сочетания лица и отчета."
QBMTranslationAddOnSource;EntryKey;"Assignment is not permitted due to missing combination of report and parameter.";"Assignment is not permitted due to missing combination of report and parameter.";"Назначение не допускается по причине отсутствия сочетания отчета и параметра."
QBMTranslationAddOnSource;EntryKey;"Assignment is not permitted due to the combination of IT Shop flags.";"Assignment is not permitted due to the combination of IT Shop flags.";"Назначение не допускается по причине комбинации флагов ИТ-супермаркета."
QBMTranslationAddOnSource;EntryKey;"Assignment order will be aborted because a direct assignment is not allowed.";"The assignment request is canceled because direct assignment is not allowed.";"Запрос на назначение отменен, поскольку прямое назначение не разрешено."
QBMTranslationAddOnSource;EntryKey;"Assignment order will be switched to a direct assignment.";"Assignment request will be changed to a direct assignment.";"Запрос назначения будет изменен на прямое назначение."
QBMTranslationAddOnSource;EntryKey;"Assignment product for entitlements";"Assignment product for entitlements";"Продукты назначения полномочий"
QBMTranslationAddOnSource;EntryKey;"Assignment product for memberships";"Assignment product for memberships";"Продукты назначения членства"
QBMTranslationAddOnSource;EntryKey;"Assignment: {0} {1}";"Assignment: {0} {1}";"Назначение: {0} {1}"
QBMTranslationAddOnSource;EntryKey;"Assignment-based calculation";"Assignment based calculation";"Невозможно исполнить по меньшей мере один запрос."
QBMTranslationAddOnSource;EntryKey;"AssignmentRequestDelegatedFrom";"This assignment was delegated from ""{0}"".";"Это назначение было делегировано от {0}."
